date;ibov;petr4;abev3;di
01/03/2012;66810;24.88;11.45;10.27
02/03/2012;67782;25.3;11.65;10.26
05/03/2012;66964;24.59;11.54;10.26
06/03/2012;65114;23.75;11.53;10.25
07/03/2012;66017;23.98;11.84;10.22
08/03/2012;66908;24.09;12.01;9.53
09/03/2012;66704;23.71;12.39;9.51
12/03/2012;66385;23.43;12.49;9.48
13/03/2012;68394;24.43;12.7;9.46
14/03/2012;68257;24.83;12.63;9.45
15/03/2012;67749;24.22;12.51;9.45
16/03/2012;67684;24.35;12.36;9.49
19/03/2012;67730;NA;12.36;9.48
20/03/2012;67296;24.27;12.63;9.48
21/03/2012;66860;24.11;12.67;9.48
22/03/2012;65828;24.11;12.79;9.48
23/03/2012;65813;23.7;12.79;9.52
26/03/2012;66685;24.21;13.37;9.49
27/03/2012;66037;23.8;13.13;9.49
28/03/2012;65079;23.39;12.59;9.48
29/03/2012;64872;23.32;12.65;9.48
30/03/2012;64511;23.35;12.59;9.52
02/04/2012;65216;23.23;12.84;9.5
03/04/2012;64284;22.55;12.74;9.5
04/04/2012;63529;21.76;12.59;9.53
05/04/2012;63691;22;12.51;9.52
09/04/2012;62923;21.59;12.5;9.5
10/04/2012;61738;21.19;12.64;9.52
11/04/2012;61293;21.35;12.92;9.49
12/04/2012;63058;22.01;12.99;9.48
13/04/2012;62106;21.67;13.04;9.48
16/04/2012;61955;21.51;13.04;9.47
17/04/2012;62699;21.58;13.19;9.46
18/04/2012;63010;21.76;13.62;9.47
19/04/2012;62618;21.45;13.59;8.72
20/04/2012;62494;21.46;13.79;8.73
23/04/2012;61539;21.28;13.59;8.77
24/04/2012;61971;21.24;13.51;8.72
25/04/2012;61750;21.13;13.63;8.72
26/04/2012;62198;21.24;13.6;8.72
27/04/2012;61691;20.93;13.62;8.73
30/04/2012;61820;21.29;13.48;8.7
02/05/2012;62424;21.29;13.34;8.76
03/05/2012;62104;21.4;13.43;8.76
04/05/2012;60821;20.48;13;8.71
07/05/2012;61220;20.58;13.31;8.71
08/05/2012;60365;20.26;13.32;8.69
09/05/2012;59786;20.16;13.11;8.69
10/05/2012;59702;19.92;12.99;8.68
11/05/2012;59445;19.53;12.94;8.68
14/05/2012;57540;18.9;12.84;8.63
15/05/2012;56238;18.49;12.82;8.72
16/05/2012;55888;19.29;12.83;8.73
17/05/2012;54038;18.43;12.8;8.74
18/05/2012;54513;19.07;12.75;8.76
21/05/2012;56590;NA;12.71;8.73
22/05/2012;55039;19.71;12.78;8.77
23/05/2012;54619;19.23;12.42;8.78
24/05/2012;54063;18.7;12.32;8.78
25/05/2012;54463;18.64;12.29;8.79
28/05/2012;55213;18.79;12.38;8.78
29/05/2012;54633;18.85;12.3;8.79
30/05/2012;53798;18.35;12.4;8.81
31/05/2012;54490;19.13;12.52;8.33
01/06/2012;53403;18.8;11.95;8.34
04/06/2012;53417;19.11;11.87;8.35
05/06/2012;52481;18.8;11.76;8.36
06/06/2012;54156;19.09;12.18;8.32
08/06/2012;54430;18.88;12.1;8.36
11/06/2012;54001;18.39;11.89;8.32
12/06/2012;55049;18.6;12.04;8.34
13/06/2012;55651;18.9;11.98;8.35
14/06/2012;55352;18.17;12.02;8.34
15/06/2012;56105;18.55;12.07;8.32
18/06/2012;56195;18.55;12.41;8.35
19/06/2012;57195;19.65;12.77;8.32
20/06/2012;57167;19.9;12.8;8.37
21/06/2012;55505;19.27;12.58;8.38
22/06/2012;55440;19.55;12.37;8.36
25/06/2012;53805;17.8;12.4;8.38
26/06/2012;53837;18;12.43;8.35
27/06/2012;53109;17.64;12.24;8.37
28/06/2012;52652;17.7;12.35;8.36
29/06/2012;54355;18.25;12.63;8.38
02/07/2012;54693;18.36;12.34;8.36
03/07/2012;55780;18.99;12.56;8.36
04/07/2012;56077;18.95;12.71;8.37
05/07/2012;56379;19.6;12.6;8.36
06/07/2012;55394;19.2;12.45;8.34
10/07/2012;53706;18.39;12.23;8.32
11/07/2012;53569;18.54;12.27;8.3
12/07/2012;53421;18.58;12.13;7.85
13/07/2012;54331;19.55;12.18;7.83
16/07/2012;53402;19.55;12.12;7.85
17/07/2012;53909;19.25;12.11;7.82
18/07/2012;54583;19.33;12.2;7.8
19/07/2012;55347;19.62;12.22;7.83
20/07/2012;54195;19.18;12.15;7.84
23/07/2012;53034;18.96;12.2;7.84
24/07/2012;52639;18.79;12.04;7.82
25/07/2012;52608;19;12.06;7.84
26/07/2012;54003;19.26;12.43;7.81
27/07/2012;56553;20.17;12.86;7.79
30/07/2012;57241;20.31;12.98;7.83
31/07/2012;56097;19.5;12.86;7.83
01/08/2012;55623;19.82;12.85;7.83
02/08/2012;55520;19.6;12.57;7.82
03/08/2012;57255;19.94;12.66;7.83
06/08/2012;58345;19.92;12.86;7.82
07/08/2012;57726;20.25;12.7;7.82
08/08/2012;58951;21.18;12.7;7.82
09/08/2012;58797;21;12.65;7.82
10/08/2012;59281;21;12.51;7.82
13/08/2012;59123;21.03;12.54;7.8
14/08/2012;58083;20.84;12.63;7.83
15/08/2012;58189;21.05;12.57;7.83
16/08/2012;59446;21.46;12.6;7.82
17/08/2012;59082;21.55;12.38;7.84
20/08/2012;59283;21.55;12.39;7.85
21/08/2012;58918;21.24;12.08;7.82
22/08/2012;59381;21.49;12.34;7.81
23/08/2012;58512;21.21;12.4;7.81
24/08/2012;58426;21.23;12.46;7.82
27/08/2012;58111;21.37;12.42;7.83
28/08/2012;58406;21.42;12.32;7.83
29/08/2012;57369;21.21;12.35;7.82
30/08/2012;57256;21.04;12.28;7.38
31/08/2012;57061;20.76;12.75;7.38
03/09/2012;57281;20.64;12.73;7.41
04/09/2012;56234;20.43;12.59;7.39
05/09/2012;56864;20.59;12.59;7.39
06/09/2012;58321;21;12.79;7.39
10/09/2012;58404;21.23;12.79;7.38
11/09/2012;59423;21.71;12.63;7.37
12/09/2012;59922;21.99;12.5;7.36
13/09/2012;61958;22.9;12.79;7.36
14/09/2012;62105;23.3;12.73;7.35
17/09/2012;61806;23.27;12.73;7.34
18/09/2012;61804;23.2;12.52;7.33
19/09/2012;61652;22.67;12.46;7.33
20/09/2012;61688;23.01;12.62;7.35
21/09/2012;61320;22.7;12.7;7.35
24/09/2012;61910;22.96;12.86;7.35
25/09/2012;60501;22.67;12.79;7.38
26/09/2012;60478;22.77;12.77;7.37
27/09/2012;60240;22.71;12.78;7.36
28/09/2012;59176;22.37;12.75;7.36
01/10/2012;59571;22.51;12.98;7.36
02/10/2012;59222;22.7;13.29;7.35
03/10/2012;58627;22.34;13.2;7.36
04/10/2012;58458;22.4;13.36;7.36
05/10/2012;58572;22.25;13.45;7.36
08/10/2012;59317;22.37;13.8;7.36
09/10/2012;58939;22.22;13.37;7.35
10/10/2012;58456;22.12;13.44;7.33
11/10/2012;59162;22.5;13.48;7.04
15/10/2012;59602;22.8;13.79;7.04
16/10/2012;59744;22.8;13.8;7.05
17/10/2012;60087;22.65;13.87;7.06
18/10/2012;59734;22.5;14.06;7.08
19/10/2012;58922;22.25;13.81;7.08
22/10/2012;58700;22.25;13.79;7.12
23/10/2012;57690;21.67;13.68;7.12
24/10/2012;57161;21.54;13.59;7.13
25/10/2012;57837;21.75;13.64;7.11
26/10/2012;57277;22.25;13.7;7.09
29/10/2012;57177;21.35;13.87;7.08
30/10/2012;57684;21.53;13.76;7.07
31/10/2012;57068;20.8;13.66;7.09
01/11/2012;58383;20.85;13.8;7.11
05/11/2012;58210;21.24;13.85;7.12
06/11/2012;59459;21.68;13.84;7.12
07/11/2012;58517;21.18;13.81;7.13
08/11/2012;57524;20.61;13.71;7.09
09/11/2012;57358;20.78;13.43;7.09
12/11/2012;57064;20.44;13.48;7.07
13/11/2012;57486;20.47;13.62;7.06
14/11/2012;56279;19.8;13.64;7.06
16/11/2012;55402;19.03;14.54;7.05
19/11/2012;56451;19.13;14.78;7.03
21/11/2012;56242;18.62;15;6.99
22/11/2012;56437;18.65;14.97;7.09
23/11/2012;57574;19.17;15.12;7.12
26/11/2012;56737;18.82;15.09;7.13
27/11/2012;56248;18.51;15.04;7.12
28/11/2012;56539;18.65;14.99;7.11
29/11/2012;57853;19.15;14.8;7.07
30/11/2012;57475;18.66;15.54;7.06
03/12/2012;58202;19;15.87;7.07
04/12/2012;57563;18.82;15.52;7.07
05/12/2012;57679;18.94;15.6;7.06
06/12/2012;57656;18.7;15.59;7.05
07/12/2012;58487;19.08;15.32;7.04
10/12/2012;59248;19.57;17.05;7.01
11/12/2012;59623;19.99;17.32;6.97
12/12/2012;59474;19.85;17.36;6.97
13/12/2012;59317;19.57;17.42;6.95
14/12/2012;59605;20.21;17.22;6.9
17/12/2012;59567;19.92;17.2;6.89
18/12/2012;60461;20.17;17.32;6.87
19/12/2012;60998;20.93;17.44;6.84
20/12/2012;61276;21.05;16.93;6.85
21/12/2012;61007;20.69;16.99;6.87
26/12/2012;60960;20.06;16.77;6.9
27/12/2012;60416;19.41;16.78;6.9
28/12/2012;60952;19.52;16.74;6.9
02/01/2013;62550;19.69;16.81;6.92
03/01/2013;63312;20.4;17.1;6.92
04/01/2013;62523;20.43;16.82;6.93
07/01/2013;61933;20.08;17.02;6.92
08/01/2013;61128;19.5;17;6.91
09/01/2013;61579;19.68;17.26;6.9
10/01/2013;61678;19.83;17.22;6.91
11/01/2013;61497;19.88;17.02;6.92
14/01/2013;62081;19.72;17.1;6.93
15/01/2013;61728;19.82;17.15;6.94
16/01/2013;61787;19.84;17.58;6.94
17/01/2013;62194;19.71;17.75;6.94
18/01/2013;61956;19.58;17.94;6.92
21/01/2013;61900;19.39;17.9;6.93
22/01/2013;61692;19.58;17.9;6.93
23/01/2013;61966;19.55;18;6.93
24/01/2013;61170;19.61;18.22;6.93
28/01/2013;60027;19.37;17.7;6.94
29/01/2013;60406;19.11;17.91;6.95
30/01/2013;59337;18.2;18.1;6.95
31/01/2013;59761;18.08;18;6.95
01/02/2013;60351;18.46;17.91;6.95
04/02/2013;59576;18;18.13;6.96
05/02/2013;59445;18.08;18.02;6.96
06/02/2013;58951;17.6;18.01;6.96
07/02/2013;58372;17.5;17.78;6.95
08/02/2013;58498;17.74;18.16;6.95
13/02/2013;58406;17.8;18.03;6.95
14/02/2013;58077;17.67;18;6.94
15/02/2013;57903;17.63;17.87;6.94
18/02/2013;57614;17.9;17.9;6.94
19/02/2013;57314;18.1;17.98;6.93
20/02/2013;56178;17.62;18.1;6.95
21/02/2013;56155;17.32;17.74;6.95
22/02/2013;56697;17.15;18;6.96
25/02/2013;56618;16.95;17.37;7
26/02/2013;56949;16.74;17.54;6.98
27/02/2013;57274;16.81;16.96;6.98
28/02/2013;57424;16.61;17.46;6.98
01/03/2013;56884;16.9;17.5;6.98
04/03/2013;56499;16.5;17.36;6.99
05/03/2013;55951;16.56;17.33;6.99
06/03/2013;57940;18.05;17.8;6.99
07/03/2013;58847;18.95;17.53;6.99
08/03/2013;58433;18.37;17.6;6.99
11/03/2013;58545;18.93;17.51;6.99
12/03/2013;58209;18.74;17.27;6.99
13/03/2013;57386;18.75;17.1;6.99
14/03/2013;57281;19.29;17.24;6.99
15/03/2013;56869;19.09;16.84;6.99
18/03/2013;56973;19.2;17.07;6.99
19/03/2013;56361;19.1;16.77;6.99
20/03/2013;56030;18.85;16.9;6.99
21/03/2013;55577;18.53;16.8;6.99
22/03/2013;55243;18.63;16.7;6.99
25/03/2013;54873;18.59;16.3;6.99
26/03/2013;55671;18.59;16.35;6.99
27/03/2013;56034;18.42;16.38;6.99
28/03/2013;56352;18.42;16.38;7.01
01/04/2013;55902;18.03;16.53;7.02
02/04/2013;54889;17.7;16.41;7.02
03/04/2013;55563;18;15.96;7.01
04/04/2013;54648;17.71;16.06;7.01
05/04/2013;55051;17.8;16.08;7.01
08/04/2013;55092;17.37;16.01;7.01
09/04/2013;55912;18.15;16.07;7.01
10/04/2013;56187;18.42;16.13;7.01
11/04/2013;55401;17.99;15.84;7.01
12/04/2013;54963;17.96;15.66;7.01
15/04/2013;52950;17.23;15.22;7.01
16/04/2013;53991;17.7;15.55;7
17/04/2013;52882;17.17;15.54;7
18/04/2013;53166;17.82;15.62;7.24
19/04/2013;53929;18.39;15.77;7.24
22/04/2013;54298;18.79;15.71;7.24
23/04/2013;54885;19.12;16.03;7.24
24/04/2013;54984;19.44;15.62;7.24
25/04/2013;54963;19.17;15.54;7.24
26/04/2013;54252;19.17;15.54;7.23
29/04/2013;54887;20.42;15.38;7.23
30/04/2013;55910;20.09;16.36;7.23
02/05/2013;55322;20.25;15.99;7.23
03/05/2013;55488;19.97;16.36;7.23
06/05/2013;55430;20.33;16.32;7.24
07/05/2013;56275;20.62;16.36;7.24
08/05/2013;55805;20.29;16.31;7.23
09/05/2013;55448;20.3;16.81;7.24
10/05/2013;55108;19.96;16.85;7.23
13/05/2013;54448;19.49;16.94;7.22
14/05/2013;54667;19.55;17.22;7.22
15/05/2013;54936;19.57;17.3;7.22
16/05/2013;54773;19.75;17.12;7.22
17/05/2013;55164;19.89;17.3;7.22
20/05/2013;55701;20.2;17.18;7.22
21/05/2013;56265;20.25;17.1;7.22
22/05/2013;56429;19.92;16.96;7.22
23/05/2013;56350;19.86;16.86;7.22
24/05/2013;56406;20.09;16.77;7.22
27/05/2013;56396;19.93;16.75;7.22
28/05/2013;56036;20.04;16.98;7.22
29/05/2013;54635;19.85;16.62;7.22
31/05/2013;53506;20.06;16.41;7.72
03/06/2013;53944;20.29;16.03;7.72
04/06/2013;54018;20.07;15.91;7.72
05/06/2013;52799;19.42;15.71;7.72
06/06/2013;52885;19.46;15.8;7.72
07/06/2013;51619;18.84;15.6;7.72
10/06/2013;51317;18.88;15.61;7.72
11/06/2013;49770;18.53;15.23;7.72
12/06/2013;49181;18.12;15.24;7.72
13/06/2013;50415;18.8;15.14;7.72
14/06/2013;49332;18.35;15.34;7.72
17/06/2013;49089;18.09;15.61;7.72
18/06/2013;49465;17.83;15.53;7.72
19/06/2013;47893;17.2;15.44;7.72
20/06/2013;48214;16.89;15.25;7.72
21/06/2013;47056;16.41;15.56;7.72
24/06/2013;45965;15.91;15.2;7.72
25/06/2013;46893;16.1;15.24;7.72
26/06/2013;47172;16.15;15.64;7.72
27/06/2013;47609;16.38;15.86;7.72
28/06/2013;47457;16.17;16.57;7.72
01/07/2013;47230;16.12;16.55;7.72
02/07/2013;45229;15.39;16.24;7.72
03/07/2013;45044;15.9;16.07;7.72
04/07/2013;45763;15.96;16.04;7.72
05/07/2013;45210;15.15;16.29;7.72
08/07/2013;45076;15;16.22;7.72
10/07/2013;45483;15.25;16.36;7.72
11/07/2013;46626;15.76;16.38;8.22
12/07/2013;45533;15.43;16.39;8.22
15/07/2013;46739;15.5;16.6;8.22
16/07/2013;46869;15.75;16.36;8.22
17/07/2013;47407;16.06;16.22;8.22
18/07/2013;47657;16.1;16.04;8.22
19/07/2013;47400;15.98;16.01;8.22
22/07/2013;48574;16.3;16.24;8.22
23/07/2013;48820;16.41;16.36;8.22
24/07/2013;48374;16.39;16.2;8.22
25/07/2013;49067;16.84;16.21;8.22
26/07/2013;49422;16.84;16.21;8.22
29/07/2013;49212;16.68;16.22;8.22
30/07/2013;48562;16.46;16.41;8.22
31/07/2013;48234;16.29;17.2;8.22
01/08/2013;49141;16.94;17.58;8.23
02/08/2013;48474;16.81;17.4;8.23
05/08/2013;48436;16.65;17.28;8.22
06/08/2013;47422;16.28;17.12;8.22
07/08/2013;47447;16.25;17.03;8.22
08/08/2013;48929;16.65;17.2;8.22
09/08/2013;49875;17.08;17.03;8.22
12/08/2013;50299;16.6;16.93;8.22
13/08/2013;50601;16.37;17.24;8.22
14/08/2013;50896;16.95;17.14;8.22
15/08/2013;50908;17.83;17.33;8.22
16/08/2013;51539;17.78;17.44;8.22
19/08/2013;51574;17.83;17.37;8.22
20/08/2013;50507;17.13;16.6;8.22
21/08/2013;50405;17.34;16.47;8.22
22/08/2013;51398;18.26;16.6;8.22
23/08/2013;52197;18.55;16.45;8.22
26/08/2013;51429;18.19;16.23;8.22
27/08/2013;50092;17.45;16.2;8.22
28/08/2013;49867;17.16;16.07;8.22
29/08/2013;49922;16.9;16.55;8.72
30/08/2013;50008;16.99;16.7;8.72
02/09/2013;51835;16.9;16.7;8.72
03/09/2013;51626;16.78;16.24;8.72
04/09/2013;51716;16.85;16.24;8.72
05/09/2013;52352;17.54;16.4;8.72
06/09/2013;53749;17.76;16.33;8.72
09/09/2013;54252;18.17;16.55;8.72
10/09/2013;53979;18.34;16.85;8.72
11/09/2013;53570;18.25;17.02;8.72
12/09/2013;53307;17.85;16.89;8.72
13/09/2013;53798;18.13;16.9;8.72
16/09/2013;53822;18.45;16.96;8.72
17/09/2013;54271;18.53;16.99;8.72
18/09/2013;55703;18.9;17.09;8.72
19/09/2013;55096;19.16;17.42;8.71
20/09/2013;54110;18.94;17.34;8.7
23/09/2013;54602;19.15;17.31;8.7
24/09/2013;54431;18.77;17.24;8.7
25/09/2013;54261;18.8;17.22;8.81
26/09/2013;53783;18.59;17.55;8.72
27/09/2013;53739;18.48;17.51;8.71
30/09/2013;52338;18.36;16.93;8.71
01/10/2013;53179;18.66;17.06;8.71
02/10/2013;53100;18.78;16.96;8.7
03/10/2013;52490;18.54;16.92;8.7
04/10/2013;52849;18.67;17.1;8.83
07/10/2013;52417;18.62;16.96;8.81
08/10/2013;52312;18.31;16.72;8.81
09/10/2013;52548;18.07;16.69;8.85
10/10/2013;52997;18.15;16.87;9.36
11/10/2013;53150;18.1;16.94;9.32
14/10/2013;54171;18.27;17.06;9.35
15/10/2013;54981;18.42;17.09;9.35
16/10/2013;55973;18.35;16.94;9.35
17/10/2013;55358;18.21;17.2;9.35
18/10/2013;55378;17.94;17.28;9.32
21/10/2013;56077;18.88;17.25;9.35
22/10/2013;56460;18.55;17.36;9.35
23/10/2013;55440;18.33;16.9;9.32
24/10/2013;54877;18.24;17;9.32
25/10/2013;54154;18.49;17.1;9.32
28/10/2013;55073;19.89;17.12;9.32
29/10/2013;54539;19.7;16.98;9.32
30/10/2013;54173;19.95;16.82;9.32
31/10/2013;54256;20.29;16.69;9.32
01/11/2013;54013;19.86;16.88;9.32
04/11/2013;54437;20.22;16.7;9.28
05/11/2013;53832;20.25;16.48;9.28
06/11/2013;53385;20.41;16.76;9.28
07/11/2013;52741;20;16.99;9.28
08/11/2013;52249;19.64;17.25;9.28
11/11/2013;52624;20.09;17.25;9.28
12/11/2013;51804;19.55;17.06;9.28
13/11/2013;52230;19.94;17.03;9.28
14/11/2013;53452;20.45;17.47;9.28
18/11/2013;54307;21.44;17.65;9.28
19/11/2013;53033;21.11;17.37;9.28
21/11/2013;52688;20.9;17.27;9.28
22/11/2013;52801;20.67;17.46;9.28
25/11/2013;52264;20.36;17.39;9.28
26/11/2013;51447;19.08;17.6;9.28
27/11/2013;51861;18.97;17.57;9.28
28/11/2013;51847;18.66;17.46;9.77
29/11/2013;52482;19.12;17.56;9.77
02/12/2013;51245;17.36;17.51;9.77
03/12/2013;50349;17.51;17.16;9.77
04/12/2013;50216;17.46;16.66;9.77
05/12/2013;50788;17.63;16.85;9.77
06/12/2013;50944;17.23;16.74;9.76
09/12/2013;51165;17.45;17;9.85
10/12/2013;50993;17.3;16.8;9.77
11/12/2013;50068;16.78;16.87;9.77
12/12/2013;50122;16.86;16.6;9.77
13/12/2013;50051;17.22;16.27;9.77
16/12/2013;50280;17.34;16.51;9.85
17/12/2013;50090;16.8;16.5;9.77
18/12/2013;50563;16.84;16.7;9.77
19/12/2013;50819;17.25;17.03;9.77
20/12/2013;51186;16.91;16.95;9.77
23/12/2013;51356;17.06;17.07;9.77
26/12/2013;51221;16.92;16.94;9.77
27/12/2013;51267;16.93;17.1;9.77
30/12/2013;51507;17.08;17.32;9.77
02/01/2014;50341;16.75;17.39;9.77
03/01/2014;50981;16.5;17.02;9.77
06/01/2014;50974;16.62;16.8;9.77
07/01/2014;50430;16.16;17.33;9.77
08/01/2014;50577;16.19;17.5;9.77
09/01/2014;49322;15.7;17.09;9.77
10/01/2014;49696;15.97;17.2;9.77
13/01/2014;49427;15.77;17.04;9.77
14/01/2014;49703;15.7;16.99;9.77
15/01/2014;50105;16.04;17;9.77
16/01/2014;49696;15.59;16.78;10.27
17/01/2014;49182;15.51;16.64;10.34
20/01/2014;48708;15.18;16.7;10.35
21/01/2014;48542;15.34;16.9;10.35
22/01/2014;49300;15.84;17.14;10.27
23/01/2014;48321;15.47;16.55;10.27
24/01/2014;47787;15.1;16.43;10.27
27/01/2014;47701;15.11;16.04;10.27
28/01/2014;47841;15.05;16.1;10.27
29/01/2014;47557;14.8;16.05;10.27
30/01/2014;47244;14.7;15.87;10.27
31/01/2014;47639;14.7;16.09;10.27
03/02/2014;46148;13.85;15.5;10.27
04/02/2014;46964;14.09;15.57;10.29
05/02/2014;46624;13.83;15.44;10.29
06/02/2014;47738;14.21;16.17;10.29
07/02/2014;48074;14.45;16.39;10.29
10/02/2014;47711;14.61;16.14;10.29
11/02/2014;48463;14.96;16.6;10.29
12/02/2014;48217;14.96;16.15;10.29
13/02/2014;47813;14.61;16.33;10.29
14/02/2014;48201;14.58;16.68;10.29
17/02/2014;47576;14.43;16.56;10.29
18/02/2014;46600;14.11;16.15;10.29
19/02/2014;47151;14.2;16.34;10.29
20/02/2014;47289;14.16;16.53;10.29
21/02/2014;47380;14.15;16.58;10.29
24/02/2014;47393;14.5;16.6;10.29
25/02/2014;46716;14.18;16.6;10.29
26/02/2014;46599;13.7;16.7;10.35
27/02/2014;47607;14.04;16.89;10.59
28/02/2014;47094;13.59;16.88;10.59
05/03/2014;46589;13.29;16.8;10.55
06/03/2014;47093;13.43;16.87;10.55
07/03/2014;46244;13.32;16.76;10.55
10/03/2014;45533;13.01;16.69;10.55
11/03/2014;45698;13.11;16.7;10.55
12/03/2014;45862;13.32;16.72;10.55
13/03/2014;45444;13.03;16.59;10.55
14/03/2014;44966;12.78;16.36;10.55
17/03/2014;45118;12.57;16.67;10.55
18/03/2014;46150;12.97;16.79;10.55
19/03/2014;46567;13.34;16.77;10.59
20/03/2014;47278;13.99;16.76;10.59
21/03/2014;47381;14.02;16.66;10.59
24/03/2014;47993;14.42;16.83;10.59
25/03/2014;48180;14.48;16.74;10.59
26/03/2014;47966;14.4;16.65;10.59
27/03/2014;49647;15.57;17.05;10.55
28/03/2014;49768;15.66;16.95;10.55
31/03/2014;50415;15.78;16.95;10.55
01/04/2014;50270;15.81;17.1;10.55
02/04/2014;51701;15.56;17.17;10.55
03/04/2014;51408;15.4;17.18;10.8
04/04/2014;51082;15.44;16.9;10.8
07/04/2014;52155;16.46;16.9;10.8
08/04/2014;51629;15.99;16.82;10.8
09/04/2014;51185;15.85;16.8;10.8
10/04/2014;51127;15.68;16.98;10.8
11/04/2014;51867;16.19;17.4;10.8
14/04/2014;51596;15.93;17.37;10.8
15/04/2014;50454;15.32;17.34;10.8
16/04/2014;51201;15.78;17.49;10.8
17/04/2014;52112;16.38;17.39;10.8
22/04/2014;51977;15.96;17.84;10.8
23/04/2014;51570;16.04;17.63;10.8
24/04/2014;51817;16.13;17.4;10.8
25/04/2014;51399;16.03;17.27;10.8
28/04/2014;51384;16.56;17.23;10.8
29/04/2014;51839;16.69;17.16;10.8
30/04/2014;51626;16.56;16.32;10.8
02/05/2014;52980;17.7;16.09;10.8
05/05/2014;53446;17.57;16.5;10.8
06/05/2014;53780;18.24;16.65;10.8
07/05/2014;54053;18.58;16.3;10.8
08/05/2014;53422;17.88;16.3;10.8
09/05/2014;53100;17.67;16.53;10.8
12/05/2014;54053;18.03;16.68;10.8
13/05/2014;53907;17.96;16.6;10.8
14/05/2014;54413;18.29;16.7;10.8
15/05/2014;53856;18.03;16.5;10.8
16/05/2014;53976;18.01;16.51;10.8
19/05/2014;53353;17.94;16.49;10.8
20/05/2014;52366;17.3;16.3;10.8
21/05/2014;52203;17.46;16.5;10.8
22/05/2014;52806;17.68;16.72;10.8
23/05/2014;52626;17.7;16.58;10.8
26/05/2014;52932;17.86;16.65;10.8
27/05/2014;52172;17.49;16.12;10.8
28/05/2014;52640;17.7;16.15;10.8
29/05/2014;52239;17.3;16.15;10.8
30/05/2014;51239;16.69;15.86;10.8
02/06/2014;51606;16.55;16.27;10.8
03/06/2014;52032;16.9;16.35;10.8
04/06/2014;51833;16.6;16.21;10.8
05/06/2014;51559;16.32;16.08;10.8
06/06/2014;53129;17.68;16.3;10.8
09/06/2014;54273;18.07;16.4;10.84
10/06/2014;54604;18.67;16.41;10.8
11/06/2014;55102;18.88;16.08;10.8
13/06/2014;54807;18.99;15.85;10.8
16/06/2014;54630;18.74;15.65;10.8
17/06/2014;54300;18.32;15.55;10.8
18/06/2014;55203;19;15.96;10.8
20/06/2014;54638;18.7;16;10.8
23/06/2014;54210;18.3;15.65;10.8
24/06/2014;54281;17.64;15.58;10.8
25/06/2014;53426;17.29;15.51;10.8
26/06/2014;53506;17.32;15.68;10.8
27/06/2014;53157;17.2;15.54;10.8
30/06/2014;53168;17.29;15.76;10.8
01/07/2014;53171;17.19;16.03;10.8
02/07/2014;53029;17.12;16;10.8
03/07/2014;53875;17.52;16.26;10.8
04/07/2014;54055;17.5;16.32;10.8
07/07/2014;53802;17.32;16.03;10.8
08/07/2014;53635;17.33;16.07;10.8
10/07/2014;54593;18.11;15.67;10.8
11/07/2014;54786;18.24;15.66;10.8
14/07/2014;55744;19.1;15.6;10.8
15/07/2014;55974;19.26;15.71;10.8
16/07/2014;55717;19.31;16.02;10.8
17/07/2014;55638;19.56;16.2;10.8
18/07/2014;57013;20.52;16.63;10.8
21/07/2014;57634;20.94;16.8;10.8
22/07/2014;57983;21.05;16.67;10.8
23/07/2014;57420;20.25;16.43;10.8
24/07/2014;57978;20.31;16.72;10.8
25/07/2014;57821;20.49;16.6;10.8
28/07/2014;57696;20.15;16.31;10.8
29/07/2014;57119;19.62;16.4;10.8
30/07/2014;56878;19.85;16.4;10.8
31/07/2014;55829;19.1;15.67;10.8
01/08/2014;55903;19;15.61;10.8
04/08/2014;56616;19.55;15.63;10.81
05/08/2014;56202;19.7;15.33;10.81
06/08/2014;56487;20.31;15.46;10.81
07/08/2014;56188;20.15;15.55;10.81
08/08/2014;55573;19.31;15.7;10.81
11/08/2014;56613;20.14;15.87;10.81
12/08/2014;56442;19.67;15.83;10.81
13/08/2014;55581;18.69;15.69;10.81
14/08/2014;55780;18.6;15.72;10.81
15/08/2014;56964;20.06;15.9;10.82
18/08/2014;57561;20.4;16.14;10.81
19/08/2014;58449;20.91;16.3;10.81
20/08/2014;58878;21.36;16.38;10.84
21/08/2014;58992;21.3;16.31;10.82
22/08/2014;58407;20.92;16.25;10.81
25/08/2014;59735;22.04;16.62;10.84
26/08/2014;59821;21.84;16.55;10.84
27/08/2014;60951;22.84;16.55;10.81
28/08/2014;60291;22.84;16.32;10.84
29/08/2014;61288;23.36;16.37;10.81
01/09/2014;61141;23.83;15.96;10.81
02/09/2014;61896;24.56;15.97;10.81
03/09/2014;61837;23.95;16.23;10.81
04/09/2014;60800;22.79;16.35;10.81
05/09/2014;60681;22.82;16;10.81
08/09/2014;59193;21.7;15.76;10.81
09/09/2014;58676;21.48;15.7;10.81
10/09/2014;58199;20.95;15.93;10.84
11/09/2014;58337;21.21;15.8;10.81
12/09/2014;56928;20.14;15.47;10.81
15/09/2014;57949;20.58;16.03;10.81
16/09/2014;59115;21.55;16.23;10.81
17/09/2014;59108;22.12;15.95;10.81
18/09/2014;58374;21.29;16.18;10.81
19/09/2014;57789;20.91;16.4;10.81
22/09/2014;56818;20.59;16.44;10.81
23/09/2014;56541;20.13;16.39;10.84
24/09/2014;56824;20.23;16.5;10.84
25/09/2014;55962;19.84;16.36;10.84
26/09/2014;57212;20.94;16.41;10.81
